ID,Sex,Bachelor,Age,Graduated,Career,Work Experience,Family Expenses,Family  Size,Variable,Description
1462219248,Male,Yes,37,Yes,Singer,,Low,,Dog_3,The specimen is reliable and experienced.
1462225677,Female,No,49,Yes,,0,Low,2,Dog_6,The specimen is reliable and experienced.
1462224092,Male,Yes,41,Yes,Fashion Designer,3,Average,3,Dog_6,The specimen is reliable and experienced.
1462218719,Female,No,33,Yes,,0,Low,4,,The specimen is reliable and experienced.
1462223175,Female,No,40,Yes,Singer,5,Low,1,Dog_3,The specimen is reliable and experienced.
1462224222,Female,Yes,79,No,Scientist,0,High,2,Dog_4,The specimen is reliable and experienced.
1462225810,Female,Yes,27,Yes,Content Creation,9,Low,1,Dog_3,The specimen is responsible and hardworking.
1462219346,Male,No,30,Yes,Content Creation,12,Low,4,Dog_6,The specimen is reliable and experienced.
1462219545,Male,Yes,28,Yes,Scientist,,Low,2,Dog_6,The specimen is responsible and hardworking.
1462223182,Male,Yes,36,No,Scientist,,Average,,Dog_3,The specimen is reliable and experienced.
1462222473,Male,Yes,36,Yes,Scientist,9,Average,2,Dog_6,The specimen is reliable and experienced.
1462225995,Female,Yes,62,Yes,Fashion Designer,0,Average,2,Dog_5,The specimen is reliable and experienced.
1462218926,Male,Yes,47,Yes,Fashion Designer,,Low,3,Dog_6,The specimen is reliable and experienced.
1462222545,Male,Yes,43,No,Fashion Designer,0,Average,2,Dog_6,The specimen is reliable and experienced.
1462220401,Male,No,30,No,HR,,Low,4,Dog_6,The specimen is reliable and experienced.
1462221860,Male,Yes,35,Yes,Singer,,Average,2,Dog_3,The specimen is reliable and experienced.
1462220500,Female,Yes,60,Yes,Scientist,6,Average,2,Dog_6,The specimen is reliable and experienced.
1462223243,Female,Yes,68,Yes,Fashion Designer,4,Low,2,Dog_6,The specimen is reliable and experienced.
1462219136,Male,Yes,66,,HR,0,High,2,Dog_6,The specimen is reliable and experienced.
1462220032,Male,No,84,No,Fashion Designer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462224022,Female,Yes,50,No,Scientist,1,Average,4,Dog_6,The specimen is reliable and experienced.
1462220419,Male,Yes,61,Yes,Fashion Designer,1,Average,3,Dog_3,The specimen is reliable and experienced.
1462225891,Male,Yes,47,,Doctor,,Average,4,Dog_6,The specimen is reliable and experienced.
1462218772,Female,No,43,,Singer,,Low,1,Dog_6,The specimen is reliable and experienced.
1462224165,Male,No,21,No,Doctor,1,Low,4,,The specimen is responsible and hardworking.
1462218553,Female,Yes,51,Yes,Singer,8,Average,2,Dog_6,The specimen is reliable and experienced.
1462222934,Male,Yes,79,Yes,Lawyer,1,High,2,Dog_6,The specimen is reliable and experienced.
1462222333,Female,No,53,Yes,Scientist,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462222014,Male,Yes,74,Yes,Lawyer,1,High,2,Dog_6,The specimen is reliable and experienced.
1462224962,Female,Yes,43,Yes,Fashion Designer,8,Average,2,Dog_6,The specimen is reliable and experienced.
1462224327,Male,No,22,No,Content Creation,0,Low,4,Dog_2,The specimen is responsible and hardworking.
1462220974,Female,No,18,No,Doctor,3,Low,4,Dog_6,The specimen is rather joyful than responsible.
1462225288,Female,No,31,Yes,Doctor,9,Low,3,Dog_3,The specimen is reliable and experienced.
1462226545,Male,No,22,No,,0,Low,7,Dog_1,The specimen is responsible and hardworking.
1462224613,Male,Yes,51,Yes,Doctor,,Low,2,Dog_6,The specimen is reliable and experienced.
1462219820,Male,No,21,No,Doctor,1,Low,4,Dog_6,The specimen is responsible and hardworking.
1462223445,Male,No,25,No,Singer,2,Low,7,Dog_6,The specimen is responsible and hardworking.
1462221213,Female,No,50,Yes,Scientist,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462223596,Male,No,53,Yes,Fashion Designer,3,Low,1,Dog_6,The specimen is reliable and experienced.
1462221323,Male,Yes,58,Yes,HR,3,Average,4,Dog_3,The specimen is reliable and experienced.
1462221799,Male,Yes,37,Yes,Fashion Designer,6,Low,2,Dog_6,The specimen is reliable and experienced.
1462221339,Male,No,33,Yes,Fashion Designer,0,Low,3,Dog_4,The specimen is reliable and experienced.
1462220203,Male,Yes,18,No,HR,,Average,,Dog_3,The specimen is rather joyful than responsible.
1462221749,Female,No,40,No,Singer,12,Low,4,Dog_6,The specimen is reliable and experienced.
1462219029,Female,Yes,40,Yes,Fashion Designer,2,Average,2,Dog_6,The specimen is reliable and experienced.
1462226292,Female,Yes,41,Yes,Scientist,1,Average,3,Dog_6,The specimen is reliable and experienced.
1462218491,Female,Yes,55,Yes,Fashion Designer,1,Average,4,Dog_6,The specimen is reliable and experienced.
1462220347,Male,No,53,Yes,Fashion Designer,0,Low,2,Dog_4,The specimen is reliable and experienced.
1462219183,Female,,48,Yes,Fashion Designer,0,Low,4,Dog_2,The specimen is reliable and experienced.
1462225908,Female,No,38,Yes,Scientist,8,Low,1,Dog_4,The specimen is reliable and experienced.
1462224419,Female,No,42,Yes,Fashion Designer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462218847,Female,Yes,28,Yes,Doctor,0,Average,2,Dog_6,The specimen is responsible and hardworking.
1462225820,Female,Yes,57,Yes,Fashion Designer,0,High,,Dog_1,The specimen is reliable and experienced.
1462222663,Male,Yes,33,No,HR,0,High,5,Dog_3,The specimen is reliable and experienced.
1462225151,Male,No,49,Yes,Singer,0,Low,1,Dog_2,The specimen is reliable and experienced.
1462220872,Female,No,39,No,Singer,,Low,6,Dog_3,The specimen is reliable and experienced.
1462220054,Male,Yes,55,Yes,Fashion Designer,0,Average,3,Dog_6,The specimen is reliable and experienced.
1462223319,Male,No,53,Yes,Fashion Designer,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462224286,Male,Yes,35,No,Fashion Designer,9,Low,3,Dog_7,The specimen is reliable and experienced.
1462221509,Male,Yes,42,Yes,Singer,3,Average,4,Dog_6,The specimen is reliable and experienced.
1462224667,Male,Yes,38,Yes,Fashion Designer,3,Average,4,Dog_6,The specimen is reliable and experienced.
1462220885,Female,No,28,Yes,Singer,0,Low,3,Dog_6,The specimen is responsible and hardworking.
1462219658,Female,Yes,55,No,Fashion Designer,0,Low,3,Dog_6,The specimen is reliable and experienced.
1462220758,Male,No,38,Yes,Singer,8,Low,1,Dog_6,The specimen is reliable and experienced.
1462220663,,Yes,35,No,Housewife,1,Average,3,Dog_6,The specimen is reliable and experienced.
1462222468,Male,Yes,67,Yes,Fashion Designer,0,Average,6,Dog_1,The specimen is reliable and experienced.
1462221182,Male,Yes,66,Yes,Fashion Designer,1,High,2,Dog_6,The specimen is reliable and experienced.
1462223045,Female,No,36,No,Scientist,9,Low,,Dog_4,The specimen is reliable and experienced.
1462223269,Male,Yes,43,Yes,HR,1,High,4,Dog_6,The specimen is reliable and experienced.
1462221986,Male,No,31,No,Scientist,1,Low,4,Dog_6,The specimen is reliable and experienced.
1462218974,Female,Yes,45,Yes,Fashion Designer,4,Low,1,Dog_6,The specimen is reliable and experienced.
1462225344,Male,Yes,41,No,Singer,12,Average,3,Dog_4,The specimen is reliable and experienced.
1462225831,Male,Yes,43,Yes,Fashion Designer,1,Average,3,Dog_6,The specimen is reliable and experienced.
1462224947,Male,Yes,60,Yes,HR,1,High,4,Dog_6,The specimen is reliable and experienced.
1462220523,Female,No,41,Yes,Scientist,9,Low,1,Dog_4,The specimen is reliable and experienced.
1462223931,Male,No,39,No,Singer,0,Low,3,Dog_6,The specimen is reliable and experienced.
1462218762,Male,Yes,47,Yes,HR,1,Average,4,Dog_6,The specimen is reliable and experienced.
1462223642,Male,Yes,57,Yes,Fashion Designer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462218876,Female,No,28,Yes,Fashion Designer,,Low,1,Dog_6,The specimen is responsible and hardworking.
1462222680,Male,Yes,41,Yes,Doctor,8,Low,3,Dog_6,The specimen is reliable and experienced.
1462220574,Male,Yes,69,No,HR,9,Average,2,Dog_6,The specimen is reliable and experienced.
1462224939,Male,Yes,41,No,Scientist,2,Average,4,Dog_6,The specimen is reliable and experienced.
1462222948,Male,No,32,No,Doctor,9,Low,3,Dog_6,The specimen is reliable and experienced.
1462221403,Female,No,33,No,Housewife,9,Low,1,Dog_6,The specimen is reliable and experienced.
1462226049,Female,No,38,Yes,Singer,0,Low,2,Dog_6,The specimen is reliable and experienced.
1462226090,Male,Yes,83,No,Lawyer,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462225577,Female,No,21,No,Doctor,1,Low,7,Dog_2,The specimen is responsible and hardworking.
1462220544,Male,Yes,39,No,Singer,1,Average,4,Dog_4,The specimen is reliable and experienced.
1462224767,Male,No,21,No,Scientist,0,Low,3,Dog_6,The specimen is responsible and hardworking.
1462220992,Female,Yes,40,Yes,Scientist,1,Average,7,Dog_6,The specimen is reliable and experienced.
1462222046,Male,No,33,No,Content Creation,,Low,5,Dog_6,The specimen is reliable and experienced.
1462225164,Female,No,30,Yes,Doctor,0,Low,2,Dog_6,The specimen is reliable and experienced.
1462218627,Male,No,29,No,Content Creation,8,Low,5,Dog_6,The specimen is responsible and hardworking.
1462224708,Male,No,33,Yes,Singer,9,Low,2,Dog_6,The specimen is reliable and experienced.
1462222745,Male,Yes,35,Yes,Fashion Designer,7,Low,3,Dog_6,The specimen is reliable and experienced.
1462224798,Female,No,59,Yes,Fashion Designer,0,Low,,Dog_3,The specimen is reliable and experienced.
1462220889,Female,Yes,50,Yes,Scientist,1,Average,4,Dog_4,The specimen is reliable and experienced.
1462222620,Male,No,26,No,Scientist,1,Low,1,Dog_6,The specimen is responsible and hardworking.
1462221761,Male,Yes,81,No,HR,9,High,2,Dog_6,The specimen is reliable and experienced.
1462223135,Male,No,20,No,Doctor,8,Low,5,Dog_6,The specimen is responsible and hardworking.
1462224349,Female,No,26,No,Doctor,0,Low,6,Dog_5,The specimen is responsible and hardworking.
1462225652,Female,No,43,Yes,Scientist,,Low,1,Dog_6,The specimen is reliable and experienced.
1462225582,Female,No,27,No,Scientist,0,Low,6,Dog_6,The specimen is responsible and hardworking.
1462223680,Female,No,43,No,Scientist,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462223339,Male,No,39,Yes,Fashion Designer,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462223538,Female,Yes,55,Yes,Fashion Designer,1,Average,4,Dog_6,The specimen is reliable and experienced.
1462218637,Female,Yes,45,Yes,Content Creation,8,Low,4,Dog_6,The specimen is reliable and experienced.
1462220786,Male,,45,Yes,HR,7,High,5,Dog_6,The specimen is reliable and experienced.
1462222816,Male,Yes,36,Yes,Housewife,,Average,2,Dog_3,The specimen is reliable and experienced.
1462225704,Male,Yes,40,No,Fashion Designer,1,Average,2,Dog_5,The specimen is reliable and experienced.
1462220394,Male,Yes,39,Yes,HR,5,High,3,Dog_6,The specimen is reliable and experienced.
1462220911,Male,Yes,49,Yes,Fashion Designer,3,Average,2,Dog_6,The specimen is reliable and experienced.
1462225120,Female,No,40,Yes,Doctor,9,Low,1,Dog_4,The specimen is reliable and experienced.
1462219383,Female,No,30,No,Scientist,,Low,3,Dog_4,The specimen is reliable and experienced.
1462226106,Male,No,25,No,Scientist,4,Low,,Dog_4,The specimen is responsible and hardworking.
1462224877,Male,Yes,70,Yes,Lawyer,3,Low,1,Dog_6,The specimen is reliable and experienced.
1462220932,Male,No,26,Yes,HR,9,Low,4,Dog_6,The specimen is responsible and hardworking.
1462219249,Female,No,30,No,Content Creation,1,Low,4,Dog_6,The specimen is reliable and experienced.
1462219490,Female,No,40,No,Doctor,8,Low,3,Dog_3,The specimen is reliable and experienced.
1462223743,Female,No,28,Yes,Doctor,9,Low,3,Dog_6,The specimen is responsible and hardworking.
1462222762,Male,,35,Yes,Fashion Designer,5,Low,1,Dog_6,The specimen is reliable and experienced.
1462225776,Female,Yes,58,Yes,Fashion Designer,9,Average,3,Dog_6,The specimen is reliable and experienced.
1462226455,Male,No,22,No,Doctor,1,Low,4,Dog_6,The specimen is responsible and hardworking.
1462219875,Female,Yes,49,No,Scientist,1,Low,1,Dog_7,The specimen is reliable and experienced.
1462224177,Male,Yes,52,No,HR,1,Low,5,,The specimen is reliable and experienced.
1462220626,Male,Yes,67,Yes,Lawyer,0,Low,1,Dog_3,The specimen is reliable and experienced.
1462222078,Female,No,26,Yes,Doctor,5,Low,2,Dog_6,The specimen is responsible and hardworking.
1462220915,Female,No,20,No,Singer,,Low,7,Dog_3,The specimen is responsible and hardworking.
1462218967,Female,No,29,No,Housewife,2,Low,4,Dog_3,The specimen is responsible and hardworking.
1462219897,Male,Yes,29,No,Doctor,0,Average,4,Dog_6,The specimen is responsible and hardworking.
1462221792,Female,Yes,48,Yes,Fashion Designer,3,Low,1,Dog_6,The specimen is reliable and experienced.
1462226129,Male,Yes,49,Yes,Fashion Designer,1,Low,2,Dog_3,The specimen is reliable and experienced.
1462225765,Male,No,31,Yes,Content Creation,0,Low,2,Dog_3,The specimen is reliable and experienced.
1462222457,Female,Yes,52,No,Content Creation,1,High,3,Dog_4,The specimen is reliable and experienced.
1462220074,Female,Yes,72,Yes,Housewife,1,Low,,Dog_6,The specimen is reliable and experienced.
1462225706,Female,No,25,Yes,Scientist,3,Low,1,Dog_6,The specimen is responsible and hardworking.
1462219834,Female,Yes,58,Yes,Scientist,1,Average,2,Dog_6,The specimen is reliable and experienced.
1462219332,Male,,61,No,,0,High,,Dog_4,The specimen is reliable and experienced.
1462221099,Male,No,21,No,Doctor,1,Low,4,Dog_6,The specimen is responsible and hardworking.
1462226270,Female,No,43,Yes,Scientist,9,Low,1,Dog_6,The specimen is reliable and experienced.
1462223626,Female,Yes,40,Yes,Housewife,2,Average,2,Dog_3,The specimen is reliable and experienced.
1462219555,Male,No,30,Yes,Singer,1,Low,3,Dog_6,The specimen is reliable and experienced.
1462222812,Female,Yes,85,Yes,Lawyer,0,High,2,Dog_6,The specimen is reliable and experienced.
1462222512,Male,,28,Yes,Scientist,1,Low,2,Dog_4,The specimen is responsible and hardworking.
1462223852,Female,No,36,No,Scientist,0,Low,2,Dog_6,The specimen is reliable and experienced.
1462218978,Male,No,30,Yes,Scientist,1,Low,1,Dog_3,The specimen is reliable and experienced.
1462221288,Female,Yes,46,Yes,,,Average,3,Dog_6,The specimen is reliable and experienced.
1462219455,Female,No,33,Yes,Content Creation,1,Low,3,Dog_5,The specimen is reliable and experienced.
1462221292,Male,No,26,Yes,Doctor,0,Low,3,Dog_3,The specimen is responsible and hardworking.
1462225037,Male,Yes,25,No,Scientist,14,Low,1,Dog_6,The specimen is responsible and hardworking.
1462224316,Female,No,51,Yes,Fashion Designer,2,Low,1,Dog_6,The specimen is reliable and experienced.
1462224307,Male,No,40,Yes,Fashion Designer,14,Low,2,Dog_2,The specimen is reliable and experienced.
1462222278,Female,Yes,47,No,Scientist,10,Low,2,Dog_3,The specimen is reliable and experienced.
1462220944,Female,No,33,No,Doctor,8,Low,3,,The specimen is reliable and experienced.
1462220812,Male,No,22,No,Doctor,,Low,5,Dog_2,The specimen is responsible and hardworking.
1462218639,Female,Yes,43,Yes,Fashion Designer,3,Average,4,Dog_6,The specimen is reliable and experienced.
1462221620,Female,Yes,43,Yes,Singer,8,Low,1,Dog_6,The specimen is reliable and experienced.
1462222814,Male,Yes,43,No,HR,4,Average,5,Dog_4,The specimen is reliable and experienced.
1462220344,Female,Yes,35,Yes,Singer,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462220868,Female,No,32,Yes,Doctor,6,Low,3,Dog_6,The specimen is reliable and experienced.
1462223390,Male,Yes,63,Yes,Singer,0,Average,4,Dog_6,The specimen is reliable and experienced.
1462220228,Female,No,21,No,Doctor,1,Low,5,Dog_4,The specimen is responsible and hardworking.
1462223514,Male,Yes,42,Yes,Singer,1,Low,2,Dog_6,The specimen is reliable and experienced.
1462221074,Male,Yes,46,Yes,Fashion Designer,0,Average,3,Dog_6,The specimen is reliable and experienced.
1462226009,Female,Yes,65,Yes,Fashion Designer,0,Average,4,Dog_4,The specimen is reliable and experienced.
1462218650,Female,Yes,40,Yes,Fashion Designer,0,Low,3,Dog_3,The specimen is reliable and experienced.
1462225452,Male,Yes,57,No,Singer,0,Low,4,Dog_3,The specimen is reliable and experienced.
1462225234,Female,No,33,No,Scientist,1,Low,2,Dog_4,The specimen is reliable and experienced.
1462223993,Female,No,31,No,Scientist,1,Low,1,Dog_3,The specimen is reliable and experienced.
1462220734,Female,No,43,No,Scientist,8,Low,1,Dog_4,The specimen is reliable and experienced.
1462225590,Male,Yes,52,No,Fashion Designer,0,High,2,Dog_6,The specimen is reliable and experienced.
1462222180,Male,Yes,53,No,Singer,10,Average,3,Dog_6,The specimen is reliable and experienced.
1462226265,Male,Yes,81,No,HR,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462222152,Male,Yes,46,No,HR,6,High,6,Dog_6,The specimen is reliable and experienced.
1462224355,Male,No,37,Yes,Scientist,0,Low,3,,The specimen is reliable and experienced.
1462220343,Male,Yes,42,No,HR,3,High,3,Dog_4,The specimen is reliable and experienced.
1462224479,Female,Yes,69,Yes,Fashion Designer,0,High,2,Dog_6,The specimen is reliable and experienced.
1462220507,Female,No,25,No,Doctor,14,Low,3,Dog_6,The specimen is responsible and hardworking.
1462223391,Female,No,42,Yes,HR,,Low,1,Dog_4,The specimen is reliable and experienced.
1462221275,Male,No,29,No,Scientist,0,Low,5,Dog_3,The specimen is responsible and hardworking.
1462219259,Female,No,28,No,Scientist,,Low,6,Dog_6,The specimen is responsible and hardworking.
1462224083,Male,Yes,50,No,HR,1,High,4,Dog_6,The specimen is reliable and experienced.
1462220275,Female,Yes,27,No,Housewife,10,Low,1,Dog_6,The specimen is responsible and hardworking.
1462223947,Female,Yes,37,Yes,Fashion Designer,8,High,2,Dog_6,The specimen is reliable and experienced.
